Order_ID,Order_Date,Customer,Region,Category,Product,Quantity,Unit_Price,Sales,Cost,Profit,Customer_Segment,Payment_Mode
ORD00981,2024-11-28,Customer 292,North,Furniture,Bookshelf,8,12648,101184,67241.95,33942.05,Consumer,Debit Card
ORD00342,2024-11-29,Customer 222,North,Office Supplies,Pen Set,5,326,1630,988.74,641.26,Small Business,Cash
ORD00609,2024-11-29,Customer 116,West,Office Supplies,Notebook,7,176,1232,682.71,549.29,Corporate,Debit Card
ORD00764,2024-11-29,Customer 299,South,Furniture,Desk,4,20647,82588,59085.6,23502.4,Corporate,Debit Card
ORD00886,2024-12-01,Customer 188,East,Furniture,Bookshelf,6,12793,76758,50959.0,25799.0,Small Business,Credit Card
ORD00964,2024-12-01,Customer 27,West,Office Supplies,Notebook,3,88,264,156.68,107.32,Corporate,UPI
ORD00506,2024-12-01,Customer 118,North,Furniture,Table,1,12260,12260,9260.56,2999.44,Small Business,Debit Card
ORD00559,2024-12-02,Customer 273,West,Electronics,Smartphone,1,56235,56235,36222.8,20012.2,Corporate,Cash
ORD00943,2024-12-03,Customer 37,South,Office Supplies,Pen Set,9,286,2574,2009.83,564.17,Consumer,Cash
ORD00029,2024-12-03,Customer 129,East,Office Supplies,Notebook,1,217,217,140.33,76.67,Consumer,Credit Card
ORD00482,2024-12-03,Customer 94,West,Electronics,Smartphone,3,32568,97704,70172.76,27531.24,Small Business,Debit Card
ORD00197,2024-12-03,Customer 95,South,Furniture,Table,5,13465,67325,48481.69,18843.31,Small Business,Credit Card
ORD00758,2024-12-03,Customer 47,East,Office Supplies,Notebook,1,206,206,130.75,75.25,Consumer,Credit Card
ORD00034,2024-12-03,Customer 194,South,Office Supplies,Notebook,3,202,606,334.07,271.93,Small Business,Cash
ORD00069,2024-12-07,Customer 145,East,Electronics,Tablet,8,25807,206456,158100.83,48355.17,Small Business,Credit Card
ORD00754,2024-12-09,Customer 120,North,Office Supplies,Pen Set,5,265,1325,795.71,529.29,Consumer,Cash
ORD00698,2024-12-10,Customer 45,South,Electronics,Smartphone,8,16462,131696,85099.74,46596.26,Consumer,Debit Card
ORD00225,2024-12-10,Customer 289,North,Furniture,Table,8,17144,137152,76475.51,60676.49,Small Business,UPI
ORD00723,2024-12-12,Customer 209,North,Furniture,Bookshelf,9,8645,77805,44020.71,33784.29,Corporate,Credit Card
ORD00691,2024-12-12,Customer 134,East,Electronics,Tablet,7,13073,91511,51322.01,40188.99,Consumer,Credit Card
ORD00512,2024-12-13,Customer 159,West,Office Supplies,Pen Set,2,161,322,244.91,77.09,Corporate,Credit Card
ORD00722,2024-12-14,Customer 98,South,Electronics,Laptop,1,86942,86942,55581.85,31360.15,Corporate,UPI
ORD00112,2024-12-14,Customer 267,North,Electronics,Laptop,8,86159,689272,478091.66,211180.34,Consumer,Debit Card
ORD00047,2024-12-15,Customer 47,East,Office Supplies,File Folder,5,152,760,434.22,325.78,Small Business,Cash
ORD00858,2024-12-16,Customer 147,North,Electronics,Smartphone,5,47991,239955,174588.35,65366.65,Consumer,Debit Card
ORD00238,2024-12-16,Customer 108,South,Electronics,Headphones,9,5445,49005,29172.06,19832.94,Small Business,Credit Card
ORD00721,2024-12-17,Customer 189,West,Electronics,Tablet,9,20033,180297,134118.67,46178.33,Corporate,Cash
ORD00784,2024-12-17,Customer 298,East,Electronics,Laptop,2,74503,149006,109897.63,39108.37,Corporate,Debit Card
ORD00363,2024-12-22,Customer 213,South,Electronics,Tablet,1,27670,27670,19211.28,8458.72,Consumer,UPI
ORD00855,2024-12-23,Customer 163,South,Office Supplies,Printer,2,11368,22736,13091.48,9644.52,Corporate,Debit Card
ORD00630,2024-12-26,Customer 42,East,Office Supplies,Notebook,8,274,2192,1548.28,643.72,Consumer,Debit Card
ORD00486,2024-12-28,Customer 123,West,Office Supplies,Pen Set,5,357,1785,1263.0,522.0,Corporate,Debit Card
ORD00960,2024-12-29,Customer 112,North,Furniture,Office Chair,2,9581,19162,15262.22,3899.78,Small Business,Debit Card
ORD00669,2024-12-29,Customer 95,South,Electronics,Smartphone,6,53308,319848,248325.1,71522.9,Small Business,Cash
ORD00582,2024-12-29,Customer 91,South,Furniture,Office Chair,6,7672,46032,25838.33,20193.67,Consumer,Cash
ORD00229,2024-12-30,Customer 129,West,Electronics,Smartphone,2,46116,92232,69123.59,23108.41,Corporate,Debit Card
ORD00800,2024-12-30,Customer 58,South,Electronics,Smartphone,2,33252,66504,43980.33,22523.67,Small Business,Debit Card
ORD00795,2024-12-31,Customer 178,East,Furniture,Office Chair,4,7892,31568,19505.48,12062.52,Corporate,Cash
ORD00708,2025-01-01,Customer 144,West,Furniture,Office Chair,3,15042,45126,24896.18,20229.82,Consumer,Cash
ORD00682,2025-01-01,Customer 66,South,Furniture,Office Chair,9,17435,156915,93326.44,63588.56,Small Business,Credit Card
ORD00961,2025-01-01,Customer 250,West,Office Supplies,File Folder,5,116,580,391.67,188.33,Small Business,Cash
ORD00809,2025-01-01,Customer 168,West,Furniture,Table,7,7429,52003,29100.89,22902.11,Small Business,UPI
ORD00853,2025-01-03,Customer 72,North,Electronics,Smartphone,6,33259,199554,115440.29,84113.71,Consumer,Cash
ORD00374,2025-01-03,Customer 285,North,Furniture,Desk,4,7785,31140,23562.92,7577.08,Small Business,UPI
ORD00101,2025-01-03,Customer 236,East,Furniture,Desk,2,19910,39820,29321.85,10498.15,Corporate,Credit Card
ORD00518,2025-01-05,Customer 279,South,Office Supplies,File Folder,1,51,51,29.75,21.25,Corporate,Cash
ORD00149,2025-01-05,Customer 282,North,Electronics,Smartphone,6,34250,205500,117666.06,87833.94,Consumer,UPI
ORD00133,2025-01-05,Customer 175,South,Furniture,Table,3,7065,21195,13215.32,7979.68,Corporate,Debit Card
ORD00126,2025-01-05,Customer 149,East,Office Supplies,Notebook,1,112,112,70.32,41.68,Consumer,Credit Card
ORD00211,2025-01-05,Customer 186,South,Electronics,Headphones,6,5390,32340,20025.15,12314.85,Consumer,Cash
ORD00884,2025-01-06,Customer 181,West,Electronics,Tablet,6,32183,193098,137265.11,55832.89,Consumer,Debit Card
ORD00496,2025-01-06,Customer 112,East,Furniture,Office Chair,7,7700,53900,39373.0,14527.0,Consumer,Credit Card
ORD00002,2025-01-07,Customer 100,West,Electronics,Tablet,7,16426,114982,76441.44,38540.56,Small Business,Debit Card
ORD00080,2025-01-08,Customer 65,South,Office Supplies,Printer,8,10124,80992,45079.48,35912.52,Small Business,Credit Card
ORD00974,2025-01-08,Customer 221,North,Electronics,Laptop,1,86526,86526,58055.7,28470.3,Consumer,Cash
ORD00091,2025-01-08,Customer 8,West,Office Supplies,Notebook,7,232,1624,1130.62,493.38,Consumer,UPI
ORD00463,2025-01-09,Customer 114,West,Office Supplies,Notebook,5,121,605,370.63,234.37,Small Business,UPI
ORD00970,2025-01-10,Customer 87,East,Furniture,Table,9,19633,176697,117159.61,59537.39,Corporate,UPI
ORD00371,2025-01-10,Customer 67,East,Electronics,Headphones,1,2900,2900,2299.72,600.28,Consumer,Cash
ORD00020,2025-01-11,Customer 283,South,Office Supplies,Notebook,7,239,1673,966.18,706.82,Consumer,Cash
ORD00113,2025-01-13,Customer 78,South,Office Supplies,File Folder,3,214,642,483.84,158.16,Corporate,Cash
ORD00376,2025-01-13,Customer 42,South,Electronics,Laptop,2,58556,117112,86718.56,30393.44,Consumer,UPI
ORD00351,2025-01-14,Customer 93,North,Office Supplies,File Folder,6,76,456,266.76,189.24,Consumer,UPI
ORD00541,2025-01-14,Customer 231,North,Furniture,Table,5,8805,44025,25621.86,18403.14,Small Business,Cash
ORD00209,2025-01-16,Customer 20,West,Furniture,Table,4,17803,71212,52258.04,18953.96,Corporate,Credit Card
ORD00190,2025-01-16,Customer 236,West,Electronics,Headphones,6,4530,27180,16805.8,10374.2,Consumer,Credit Card
ORD00558,2025-01-17,Customer 13,North,Office Supplies,Notebook,5,299,1495,1017.33,477.67,Small Business,Debit Card
ORD00896,2025-01-20,Customer 62,East,Electronics,Smartphone,3,35953,107859,69523.64,38335.36,Corporate,Cash
ORD00003,2025-01-20,Customer 192,West,Furniture,Office Chair,2,15583,31166,23627.28,7538.72,Consumer,Credit Card
ORD00196,2025-01-20,Customer 72,East,Office Supplies,Notebook,6,295,1770,1117.72,652.28,Consumer,Credit Card
ORD00633,2025-01-20,Customer 159,North,Electronics,Tablet,4,23671,94684,63736.51,30947.49,Corporate,Debit Card
ORD00042,2025-01-20,Customer 273,West,Furniture,Bookshelf,2,11806,23612,16046.3,7565.7,Consumer,Credit Card
ORD00324,2025-01-21,Customer 259,East,Office Supplies,File Folder,4,247,988,739.34,248.66,Corporate,UPI
ORD00191,2025-01-21,Customer 257,South,Furniture,Office Chair,4,6682,26728,16532.71,10195.29,Corporate,UPI
ORD00889,2025-01-23,Customer 106,West,Electronics,Headphones,7,1269,8883,5857.82,3025.18,Corporate,UPI
ORD00891,2025-01-24,Customer 120,South,Office Supplies,Notebook,2,255,510,325.06,184.94,Consumer,UPI
ORD00264,2025-01-24,Customer 160,North,Electronics,Headphones,2,4036,8072,4652.83,3419.17,Small Business,Debit Card
ORD00919,2025-01-27,Customer 294,East,Office Supplies,Notebook,1,230,230,162.3,67.7,Consumer,Credit Card
ORD00423,2025-01-28,Customer 267,North,Electronics,Laptop,7,61704,431928,304769.87,127158.13,Consumer,Cash
ORD00175,2025-01-29,Customer 226,West,Office Supplies,File Folder,9,89,801,627.1,173.9,Small Business,Debit Card
ORD00852,2025-01-29,Customer 91,South,Office Supplies,Notebook,7,88,616,481.67,134.33,Corporate,Debit Card
ORD00355,2025-01-31,Customer 192,East,Office Supplies,Pen Set,7,282,1974,1517.13,456.87,Corporate,UPI
ORD00738,2025-02-01,Customer 207,South,Electronics,Smartphone,7,56081,392567,245164.59,147402.41,Corporate,UPI
ORD00414,2025-02-01,Customer 138,East,Furniture,Office Chair,5,8173,40865,25922.16,14942.84,Consumer,UPI
ORD00035,2025-02-01,Customer 277,West,Office Supplies,Notebook,4,210,840,465.8,374.2,Small Business,UPI
ORD00340,2025-02-01,Customer 120,South,Office Supplies,Notebook,7,170,1190,738.25,451.75,Consumer,Credit Card
ORD00953,2025-02-02,Customer 135,South,Electronics,Tablet,4,15083,60332,36164.36,24167.64,Corporate,Cash
ORD00937,2025-02-03,Customer 218,North,Office Supplies,Printer,8,10972,87776,50608.7,37167.3,Consumer,Debit Card
ORD00515,2025-02-03,Customer 215,East,Office Supplies,File Folder,6,206,1236,728.83,507.17,Small Business,Credit Card
ORD00604,2025-02-04,Customer 96,West,Furniture,Table,3,8177,24531,13531.17,10999.83,Small Business,Cash
ORD00303,2025-02-04,Customer 198,West,Office Supplies,Pen Set,9,217,1953,1387.88,565.12,Small Business,UPI
ORD00028,2025-02-06,Customer 147,West,Office Supplies,File Folder,6,142,852,651.43,200.57,Small Business,Cash
ORD00945,2025-02-06,Customer 15,East,Office Supplies,Pen Set,1,199,199,145.64,53.36,Small Business,Credit Card
ORD00437,2025-02-07,Customer 117,South,Office Supplies,Notebook,7,290,2030,1438.99,591.01,Small Business,UPI
ORD00125,2025-02-08,Customer 110,West,Office Supplies,Pen Set,7,356,2492,1441.15,1050.85,Corporate,UPI
ORD00297,2025-02-08,Customer 202,South,Furniture,Desk,3,8828,26484,18956.2,7527.8,Corporate,Cash
ORD00014,2025-02-10,Customer 62,West,Furniture,Bookshelf,9,7104,63936,36180.72,27755.28,Consumer,UPI
ORD00798,2025-02-12,Customer 300,West,Electronics,Headphones,8,7479,59832,45002.2,14829.8,Corporate,Credit Card
ORD00791,2025-02-13,Customer 182,North,Furniture,Table,2,9152,18304,12571.76,5732.24,Small Business,Credit Card
ORD00021,2025-02-14,Customer 137,South,Office Supplies,Notebook,3,152,456,269.57,186.43,Consumer,Credit Card
ORD00861,2025-02-15,Customer 103,North,Office Supplies,Pen Set,1,198,198,135.59,62.41,Consumer,UPI
ORD00835,2025-02-15,Customer 204,South,Electronics,Headphones,7,4539,31773,20040.74,11732.26,Small Business,Debit Card
ORD00949,2025-02-15,Customer 75,East,Office Supplies,Pen Set,3,280,840,614.21,225.79,Consumer,Credit Card
ORD00500,2025-02-15,Customer 152,West,Furniture,Desk,3,21453,64359,38930.02,25428.98,Small Business,Credit Card
ORD00495,2025-02-17,Customer 214,North,Furniture,Office Chair,7,15704,109928,69935.68,39992.32,Consumer,UPI
ORD00656,2025-02-17,Customer 93,North,Office Supplies,File Folder,1,244,244,161.76,82.24,Small Business,Debit Card
ORD00163,2025-02-19,Customer 96,East,Office Supplies,Pen Set,7,368,2576,1757.44,818.56,Small Business,UPI
ORD00567,2025-02-19,Customer 221,North,Office Supplies,Printer,3,20198,60594,45033.03,15560.97,Consumer,Cash
ORD00498,2025-02-19,Customer 122,South,Furniture,Desk,1,15912,15912,10399.29,5512.71,Small Business,Cash
ORD00851,2025-02-19,Customer 20,North,Furniture,Bookshelf,2,5093,10186,6065.16,4120.84,Corporate,Debit Card
ORD00057,2025-02-20,Customer 168,South,Office Supplies,Pen Set,5,367,1835,1186.37,648.63,Small Business,Cash
ORD00564,2025-02-20,Customer 137,South,Office Supplies,Printer,5,19806,99030,69972.68,29057.32,Small Business,Credit Card
ORD00995,2025-02-21,Customer 113,West,Office Supplies,Notebook,3,300,900,504.24,395.76,Corporate,Credit Card
ORD00128,2025-02-21,Customer 17,West,Furniture,Desk,2,15070,30140,19191.29,10948.71,Small Business,UPI
ORD00951,2025-02-22,Customer 101,North,Office Supplies,File Folder,8,58,464,278.95,185.05,Corporate,Debit Card
ORD00478,2025-02-22,Customer 244,East,Office Supplies,Printer,2,23202,46404,30552.19,15851.81,Consumer,UPI
ORD00687,2025-02-22,Customer 173,South,Furniture,Bookshelf,6,10671,64026,45343.25,18682.75,Small Business,UPI
ORD00033,2025-02-23,Customer 104,West,Electronics,Laptop,8,79299,634392,362260.03,272131.97,Corporate,UPI
ORD00774,2025-02-25,Customer 106,West,Furniture,Office Chair,8,6172,49376,37482.94,11893.06,Consumer,UPI
ORD00908,2025-02-25,Customer 134,South,Furniture,Bookshelf,1,7737,7737,5109.33,2627.67,Corporate,Debit Card
ORD00455,2025-02-26,Customer 198,North,Furniture,Table,2,9199,18398,10947.71,7450.29,Small Business,UPI
ORD00938,2025-02-27,Customer 12,East,Electronics,Laptop,7,74290,520030,356754.7,163275.3,Consumer,Credit Card
ORD00737,2025-02-28,Customer 42,South,Office Supplies,Pen Set,4,225,900,605.92,294.08,Consumer,UPI
ORD00339,2025-03-01,Customer 275,North,Office Supplies,Notebook,3,159,477,370.96,106.04,Consumer,UPI
ORD00731,2025-03-01,Customer 79,South,Electronics,Laptop,5,74746,373730,268673.26,105056.74,Small Business,Debit Card
ORD00181,2025-03-01,Customer 160,East,Office Supplies,Printer,9,21370,192330,148049.45,44280.55,Consumer,Debit Card
ORD00234,2025-03-02,Customer 21,East,Furniture,Bookshelf,6,14737,88422,64448.38,23973.62,Small Business,UPI
ORD00462,2025-03-03,Customer 151,South,Office Supplies,Printer,9,8731,78579,56520.94,22058.06,Corporate,UPI
ORD00805,2025-03-04,Customer 207,West,Office Supplies,Notebook,4,142,568,398.77,169.23,Corporate,Cash
ORD00535,2025-03-05,Customer 142,South,Office Supplies,File Folder,6,224,1344,891.38,452.62,Corporate,Cash
ORD00913,2025-03-07,Customer 192,North,Furniture,Desk,3,17871,53613,40949.14,12663.86,Small Business,UPI
ORD00446,2025-03-08,Customer 181,West,Furniture,Table,4,17098,68392,46432.34,21959.66,Small Business,Credit Card
ORD00890,2025-03-08,Customer 100,South,Electronics,Laptop,5,63100,315500,192402.33,123097.67,Consumer,Debit Card
ORD00787,2025-03-10,Customer 246,South,Electronics,Smartphone,1,38777,38777,27305.92,11471.08,Corporate,Debit Card
ORD00295,2025-03-12,Customer 20,East,Furniture,Desk,1,24421,24421,18007.71,6413.29,Small Business,UPI
ORD00537,2025-03-13,Customer 26,East,Electronics,Tablet,8,36665,293320,190796.39,102523.61,Small Business,Debit Card
ORD00992,2025-03-13,Customer 46,South,Furniture,Office Chair,7,8385,58695,34133.16,24561.84,Small Business,Cash
ORD00412,2025-03-13,Customer 65,West,Office Supplies,File Folder,5,77,385,280.4,104.6,Consumer,Cash
ORD00744,2025-03-13,Customer 239,North,Furniture,Desk,6,18112,108672,77307.48,31364.52,Corporate,Debit Card
ORD00649,2025-03-14,Customer 267,South,Furniture,Bookshelf,3,8875,26625,17799.91,8825.09,Corporate,UPI
ORD00729,2025-03-14,Customer 228,West,Office Supplies,Pen Set,1,383,383,233.1,149.9,Corporate,Debit Card
ORD00401,2025-03-16,Customer 241,South,Office Supplies,Pen Set,9,303,2727,1774.22,952.78,Consumer,Debit Card
ORD00942,2025-03-17,Customer 24,North,Office Supplies,Printer,1,21269,21269,14319.51,6949.49,Small Business,Debit Card
ORD00136,2025-03-18,Customer 255,North,Furniture,Table,1,17600,17600,10656.68,6943.32,Corporate,Credit Card
ORD00102,2025-03-18,Customer 229,North,Furniture,Office Chair,6,7739,46434,33036.83,13397.17,Consumer,Credit Card
ORD00988,2025-03-19,Customer 79,North,Office Supplies,Notebook,4,139,556,334.75,221.25,Small Business,Debit Card
ORD00816,2025-03-19,Customer 128,East,Furniture,Bookshelf,5,10537,52685,32332.11,20352.89,Consumer,Cash
ORD00968,2025-03-19,Customer 111,South,Electronics,Laptop,2,66619,133238,95022.95,38215.05,Small Business,Cash
ORD00063,2025-03-20,Customer 233,East,Office Supplies,Pen Set,3,276,828,466.47,361.53,Consumer,UPI
ORD00070,2025-03-20,Customer 182,East,Electronics,Headphones,4,4141,16564,12042.78,4521.22,Small Business,Debit Card
ORD00909,2025-03-21,Customer 186,South,Office Supplies,Printer,8,6946,55568,40554.92,15013.08,Corporate,Debit Card
ORD00084,2025-03-21,Customer 288,South,Office Supplies,Notebook,1,100,100,61.87,38.13,Small Business,Cash
ORD00252,2025-03-21,Customer 158,North,Furniture,Office Chair,9,17598,158382,108326.47,50055.53,Small Business,Cash
ORD00819,2025-03-21,Customer 221,East,Electronics,Headphones,2,6965,13930,9784.1,4145.9,Consumer,Cash
ORD00320,2025-03-22,Customer 66,North,Office Supplies,Notebook,8,107,856,631.46,224.54,Corporate,UPI
ORD00753,2025-03-22,Customer 203,South,Office Supplies,Notebook,7,237,1659,922.96,736.04,Consumer,Credit Card
ORD00650,2025-03-23,Customer 230,North,Office Supplies,Pen Set,6,197,1182,797.3,384.7,Corporate,Cash
ORD00330,2025-03-25,Customer 213,West,Furniture,Desk,3,23299,69897,55709.05,14187.95,Corporate,Debit Card
ORD00407,2025-03-27,Customer 281,South,Furniture,Office Chair,1,8607,8607,6371.41,2235.59,Consumer,Credit Card
ORD00672,2025-03-28,Customer 215,North,Electronics,Laptop,9,87292,785628,593072.45,192555.55,Corporate,Credit Card
ORD00176,2025-03-29,Customer 37,West,Furniture,Table,5,10295,51475,34692.55,16782.45,Consumer,Cash
ORD00361,2025-03-29,Customer 155,North,Office Supplies,Notebook,7,77,539,319.61,219.39,Corporate,Credit Card
ORD00409,2025-03-30,Customer 13,South,Electronics,Smartphone,3,20355,61065,33629.74,27435.26,Consumer,Credit Card
ORD00786,2025-03-30,Customer 232,North,Furniture,Table,7,17764,124348,90745.3,33602.7,Consumer,Debit Card
ORD00245,2025-03-30,Customer 160,East,Furniture,Desk,5,23014,115070,69912.11,45157.89,Corporate,Credit Card
ORD00603,2025-04-01,Customer 229,South,Furniture,Desk,2,24831,49662,34111.23,15550.77,Corporate,Cash
ORD00083,2025-04-02,Customer 83,North,Furniture,Bookshelf,5,7636,38180,30016.79,8163.21,Consumer,Debit Card
ORD00111,2025-04-03,Customer 137,South,Office Supplies,File Folder,2,127,254,198.94,55.06,Small Business,UPI
ORD00966,2025-04-03,Customer 258,West,Furniture,Desk,3,12988,38964,30925.34,8038.66,Corporate,Debit Card
ORD00410,2025-04-03,Customer 100,North,Electronics,Headphones,2,5744,11488,8206.32,3281.68,Small Business,Credit Card
ORD00255,2025-04-04,Customer 38,West,Furniture,Desk,6,11895,71370,41532.23,29837.77,Corporate,Credit Card
ORD00617,2025-04-05,Customer 106,North,Electronics,Tablet,4,27790,111160,75865.05,35294.95,Consumer,UPI
ORD00637,2025-04-06,Customer 231,East,Furniture,Bookshelf,5,14900,74500,52777.88,21722.12,Corporate,Debit Card
ORD00266,2025-04-07,Customer 83,North,Office Supplies,Pen Set,2,352,704,496.23,207.77,Small Business,Credit Card
ORD00289,2025-04-07,Customer 283,South,Office Supplies,File Folder,2,51,102,59.46,42.54,Small Business,UPI
ORD00597,2025-04-07,Customer 239,South,Electronics,Headphones,6,7969,47814,32726.09,15087.91,Small Business,Cash
ORD00838,2025-04-07,Customer 108,South,Office Supplies,File Folder,7,195,1365,1016.71,348.29,Consumer,Cash
ORD00540,2025-04-09,Customer 239,East,Electronics,Tablet,3,30643,91929,55530.33,36398.67,Small Business,Credit Card
ORD00690,2025-04-10,Customer 88,East,Furniture,Office Chair,9,10014,90126,56666.96,33459.04,Small Business,Cash
ORD00151,2025-04-11,Customer 227,West,Furniture,Desk,6,14715,88290,60475.18,27814.82,Small Business,Credit Card
ORD00709,2025-04-11,Customer 100,East,Office Supplies,Notebook,7,84,588,447.78,140.22,Corporate,UPI
ORD00563,2025-04-11,Customer 116,East,Furniture,Office Chair,5,6647,33235,21107.64,12127.36,Consumer,Cash
ORD00928,2025-04-12,Customer 69,West,Furniture,Bookshelf,9,10830,97470,56519.17,40950.83,Corporate,Credit Card
ORD00470,2025-04-12,Customer 219,North,Office Supplies,Printer,5,6988,34940,20875.04,14064.96,Small Business,UPI
ORD00130,2025-04-13,Customer 49,East,Office Supplies,Pen Set,6,253,1518,839.87,678.13,Consumer,Cash
ORD00138,2025-04-13,Customer 223,East,Furniture,Table,4,10619,42476,30456.2,12019.8,Corporate,UPI
ORD00036,2025-04-14,Customer 22,South,Electronics,Laptop,1,54555,54555,36944.84,17610.16,Corporate,Debit Card
ORD00516,2025-04-14,Customer 62,South,Office Supplies,Printer,4,5489,21956,15252.87,6703.13,Corporate,Credit Card
ORD00405,2025-04-15,Customer 218,North,Furniture,Table,3,16684,50052,28980.39,21071.61,Consumer,Cash
ORD00533,2025-04-15,Customer 75,North,Electronics,Smartphone,7,54605,382235,245884.38,136350.62,Consumer,UPI
ORD00574,2025-04-16,Customer 208,South,Furniture,Table,1,15686,15686,12489.37,3196.63,Corporate,Cash
ORD00810,2025-04-18,Customer 80,North,Electronics,Smartphone,7,26991,188937,125967.99,62969.01,Small Business,Credit Card
ORD00053,2025-04-18,Customer 39,West,Electronics,Headphones,5,6323,31615,17523.89,14091.11,Consumer,Debit Card
ORD00148,2025-04-20,Customer 190,South,Furniture,Office Chair,7,16145,113015,87993.82,25021.18,Corporate,Cash
ORD00131,2025-04-20,Customer 63,North,Office Supplies,Notebook,1,197,197,128.77,68.23,Consumer,UPI
ORD00329,2025-04-21,Customer 265,West,Electronics,Smartphone,5,47994,239970,143226.81,96743.19,Corporate,Debit Card
ORD00623,2025-04-22,Customer 159,West,Office Supplies,Printer,7,9675,67725,53795.32,13929.68,Small Business,Credit Card
ORD00369,2025-04-23,Customer 126,East,Office Supplies,File Folder,2,212,424,269.3,154.7,Consumer,Credit Card
ORD00984,2025-04-24,Customer 67,South,Electronics,Tablet,3,32454,97362,71387.7,25974.3,Consumer,UPI
ORD00088,2025-04-25,Customer 30,East,Office Supplies,Pen Set,3,407,1221,838.66,382.34,Corporate,UPI
ORD00725,2025-04-26,Customer 81,East,Electronics,Laptop,1,86993,86993,68089.94,18903.06,Consumer,Credit Card
ORD00739,2025-04-26,Customer 291,South,Furniture,Table,7,13082,91574,57835.44,33738.56,Consumer,Credit Card
ORD00461,2025-04-27,Customer 147,West,Furniture,Desk,8,19812,158496,125271.8,33224.2,Small Business,UPI
ORD00269,2025-04-27,Customer 7,East,Furniture,Office Chair,4,12870,51480,34102.73,17377.27,Corporate,Debit Card
ORD00185,2025-04-28,Customer 242,West,Office Supplies,File Folder,5,71,355,278.43,76.57,Small Business,Cash
ORD00901,2025-04-28,Customer 11,East,Office Supplies,Pen Set,1,397,397,299.1,97.9,Corporate,Debit Card
ORD00017,2025-04-29,Customer 231,North,Furniture,Bookshelf,1,12755,12755,8811.39,3943.61,Small Business,UPI
ORD00797,2025-05-01,Customer 151,East,Office Supplies,Printer,5,11380,56900,37594.25,19305.75,Corporate,Credit Card
ORD00935,2025-05-02,Customer 18,North,Electronics,Smartphone,7,29781,208467,158788.53,49678.47,Consumer,Cash
ORD00688,2025-05-03,Customer 65,South,Furniture,Desk,5,9841,49205,38220.5,10984.5,Small Business,UPI
ORD00172,2025-05-04,Customer 178,South,Electronics,Tablet,4,30297,121188,82560.28,38627.72,Corporate,Credit Card
ORD00159,2025-05-04,Customer 103,North,Electronics,Headphones,7,4042,28294,17818.86,10475.14,Corporate,UPI
ORD00013,2025-05-04,Customer 231,South,Furniture,Table,3,17706,53118,39456.98,13661.02,Consumer,Cash
ORD00424,2025-05-05,Customer 49,East,Furniture,Table,4,10102,40408,23879.93,16528.07,Corporate,Cash
ORD00677,2025-05-05,Customer 208,South,Electronics,Laptop,5,76027,380135,213406.38,166728.62,Consumer,Credit Card
ORD00689,2025-05-05,Customer 146,East,Furniture,Bookshelf,7,5375,37625,24059.41,13565.59,Small Business,Credit Card
ORD00293,2025-05-05,Customer 10,North,Electronics,Laptop,4,71727,286908,220906.0,66002.0,Corporate,UPI
ORD00429,2025-05-06,Customer 70,North,Office Supplies,Pen Set,2,110,220,142.55,77.45,Small Business,Cash
ORD00428,2025-05-07,Customer 235,West,Electronics,Tablet,6,13116,78696,52752.55,25943.45,Consumer,Credit Card
ORD00706,2025-05-07,Customer 130,North,Electronics,Smartphone,4,17795,71180,40118.22,31061.78,Consumer,Debit Card
ORD00011,2025-05-07,Customer 41,North,Furniture,Table,9,9859,88731,62267.74,26463.26,Small Business,Credit Card
ORD00236,2025-05-08,Customer 27,North,Electronics,Smartphone,4,22151,88604,60319.05,28284.95,Small Business,Cash
ORD00228,2025-05-08,Customer 132,South,Office Supplies,Pen Set,4,197,788,513.02,274.98,Small Business,Debit Card
ORD00542,2025-05-08,Customer 11,South,Electronics,Laptop,1,85903,85903,66400.72,19502.28,Corporate,UPI
ORD00678,2025-05-08,Customer 279,East,Electronics,Smartphone,9,43112,388008,290664.98,97343.02,Corporate,UPI
ORD00864,2025-05-09,Customer 177,East,Electronics,Smartphone,4,31885,127540,99847.21,27692.79,Corporate,Credit Card
ORD00161,2025-05-11,Customer 4,North,Office Supplies,Printer,7,17651,123557,85638.21,37918.79,Corporate,Credit Card
ORD00231,2025-05-11,Customer 291,West,Office Supplies,File Folder,9,210,1890,1151.74,738.26,Corporate,Debit Card
ORD00158,2025-05-12,Customer 215,North,Furniture,Office Chair,7,9232,64624,38654.83,25969.17,Corporate,UPI
ORD00752,2025-05-12,Customer 130,East,Office Supplies,Pen Set,1,419,419,279.58,139.42,Corporate,UPI
ORD00280,2025-05-13,Customer 28,East,Electronics,Headphones,4,5494,21976,17263.88,4712.12,Small Business,Debit Card
ORD00294,2025-05-14,Customer 86,South,Office Supplies,Pen Set,2,211,422,314.79,107.21,Corporate,Debit Card
ORD00152,2025-05-15,Customer 73,North,Office Supplies,Pen Set,2,300,600,445.64,154.36,Consumer,Credit Card
ORD00059,2025-05-15,Customer 114,North,Office Supplies,Printer,2,13808,27616,18613.44,9002.56,Small Business,Credit Card
ORD00078,2025-05-16,Customer 145,North,Electronics,Smartphone,5,19835,99175,78998.11,20176.89,Consumer,Credit Card
ORD00839,2025-05-17,Customer 119,South,Furniture,Bookshelf,9,5502,49518,37756.81,11761.19,Corporate,Debit Card
ORD00610,2025-05-17,Customer 209,West,Electronics,Tablet,5,18548,92740,72992.21,19747.79,Corporate,Cash
